workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1116449,2012-10-16 14:03:00,2012-10-17 13:42:00,N531ND,3025.5,7230.0,"#4 CYL HAS LOW COMPRESSION, AROUND 34 PSI.",2012-10-16,"TRIED STAKING VALVES, STILL NO COMPRESION. INSPECTED CYL & FOUND EXHAUST VALVE TO BE BURNED. REMOVED BAFFLING, INTAKE TUBE, FUEL LINES, OIL RETURN LINES, CYLINDER & PUSH ROD TUBES.",c_13,cylinder compression low compression
1116449,2012-10-16 14:03:00,2012-10-17 13:42:00,N531ND,3025.5,7230.0,"#4 CYL HAS LOW COMPRESSION, AROUND 34 PSI.",2012-10-17,"REMOVED PISTON, INSTALLED REPAIRED CYLINDER ASSY IAW LYCOMING DIRECT DRIVE OVERHAUL MANUAL. SERVICED ENGINE W/ 8 QTS MINERAL OIL.",c_13,cylinder compression low compression
1117123,2012-11-05 15:37:00,2012-11-06 11:02:00,N522ND,10888.8,7200.0,"#2 CYL ""MISSING"" ON RUN UP (RUNS ROUGH).",2012-11-05,PERFORMED COMPRESSION CK ON #2 CYL - 78/80 & REMOVED ROCKER BOX COVER.,c_13,cylinder compression low compression
1117202,2012-11-08 06:47:00,2012-11-09 13:46:00,N575ND,5388.9,7200.0,#3 CYLINDER HAS NO COMPRESSION.,2012-11-08,"FOUND LEAK FROM EX VALVE & EX VALVE CONTACT ON PISTON. REMOVED BAFFLE & EXHAUST, REMOVED CYL, INSTALLED REPLACEMENT CYL ON ENGINE. CYL TORQUED.",c_13,cylinder compression low compression
1117202,2012-11-08 06:47:00,2012-11-09 13:46:00,N575ND,5388.9,7200.0,#3 CYLINDER HAS NO COMPRESSION.,2012-11-09,RUN UP & LEAK CK GOOD.,c_13,cylinder compression low compression
1117202,2012-11-08 06:47:00,2012-11-09 13:46:00,N575ND,5388.9,7200.0,#3 CYLINDER HAS NO COMPRESSION.,2012-11-09,COMPLETED INSTALL OF CYLINDER. DRY TAPPET CLEARANCE CK'ED OK.,c_13,cylinder compression low compression
1117837,2012-11-29 07:00:00,2012-12-01 14:12:00,N558ND,7495.4,7100.0,#3 CYLINDER HAS LOW COMPRESSION.,2012-11-29,REMOVED COVER & STAKED VALVES - NO CHANGE.,c_13,cylinder compression low compression
1117837,2012-11-29 07:00:00,2012-12-01 14:12:00,N558ND,7495.4,7100.0,#3 CYLINDER HAS LOW COMPRESSION.,2012-11-29,"REMOVED EXHAUST, INTAKE, DRAINS, ETC NECESSARY TO REMOVE #3 CYLINDER. REMOVED CYLINDER. INSTALLED REPAIRED CYLINDER & TORQUED IAW LYCOMING DIRECT DRIVE OVERHAUL MANUAL.",c_13,cylinder compression low compression
1117837,2012-11-29 07:00:00,2012-12-01 14:12:00,N558ND,7495.4,7100.0,#3 CYLINDER HAS LOW COMPRESSION.,2012-11-30,"CHECKED DRY LASH (OK) & ASSEMBLED #3 VALVE TRAIN. INSTALLED INJECTOR NOZZLE & LINE (SEE PD #9). INSTALLED OIL PRESSURE LINE, INSTALLED CYLINDER DRAIN LINES #1 & 3. INSTALLED BAFFLES. REINSTALLED DIPSTICK & SAFETIED.",c_13,cylinder compression low compression
1117837,2012-11-29 07:00:00,2012-12-01 14:12:00,N558ND,7495.4,7100.0,#3 CYLINDER HAS LOW COMPRESSION.,2012-12-01,"REASSEMBLED MUFFLER CONNECTIONS, #3 INTAKE TUBE, SERVICED W/ MINERAL OIL. INSTALLED & TORQUED ALL SPARK PLUGS. HOOKED UP LEADS.",c_13,cylinder compression low compression
1118743,2013-01-14 09:58:00,2013-01-15 10:19:00,N549ND,7642.299999999999,7230.0,ENG RUNS ROUGH ON START. MX HAND SPUN PROP & REPORTED 1 CYL HAS LOW COMPRESSION.,2013-01-14,"PERFORMED COMPRESSION CHECK & FOUND #3 EXHAUST VALVE STUCK. INSPECTED #3 CYL & DETERMINED PISTON MADE CONTACT W/ VALVE. PISTON & JUG REQUIRE REPLACEMENT. REAMED EXAUST GUIDES ON #1, 2 & 4 CYLINDERS IAW LYCOMING SI 1425A. STARTED CLOSING UP CYLINDERS.",c_13,cylinder compression low compression
1118743,2013-01-14 09:58:00,2013-01-15 10:19:00,N549ND,7642.299999999999,7230.0,ENG RUNS ROUGH ON START. MX HAND SPUN PROP & REPORTED 1 CYL HAS LOW COMPRESSION.,2013-01-15,REMOVED & REPLACED #3 CYLINDER IAW LYCOMING O/H MANUAL. COMPLETED CLOSE UP OF ALL CYLINDERS. OPS & LEAK CK GOOD.,c_13,cylinder compression low compression
1120041,2013-02-20 13:43:00,2013-03-13 14:36:00,N516ND,11417.3,7200.0,"SLIGHT POWER LOSS ON TAKE OFF (A/C IN FERGUS FALLS, MN).",2013-03-11,"COMPLETED DIFFERENTIAL COMPRESSION TEST (#1-76, #2-75, #3-76, #4-75).",c_13,cylinder compression low compression
1120638,2013-03-12 12:32:00,2013-03-15 14:37:00,N523ND,4588.0,7720.0,#2 EGT READ HIGH 100 - 150 DEGREES ABOVE OTHER CYLS.,2013-03-12,"TESTED COMPRESSION ON #2 CYL, FOUND TO BE OK W/ COMPRESSION TESTER. SEEMS TO HAVE LOW COMPRESSION BY FEEL. REMOVED NEW EGT PROBES ON #2 & 4 CYL & REINSTALLED PRECEDING EGT PROBE. REAMED #2 CYL EXHAUST VALVE GUIDE IAW SI 1425A.",c_13,cylinder compression low compression
1120638,2013-03-12 12:32:00,2013-03-15 14:37:00,N523ND,4588.0,7720.0,#2 EGT READ HIGH 100 - 150 DEGREES ABOVE OTHER CYLS.,2013-03-12,"ROTATED PROP THROUGH 4 COMPRESSIONS & FOUND 1 TO BE VERY LOW. PERFORMED COMPRESSION CK: 1-78, 2-76, 3-75, 4-70. CLEANED FUEL NOZZLES, FLOW CHECKED FUEL NOZZLES NOTING NO DISCREPS. PERFORMED ENG RUN NOTING PROBLE PERSISTS. SWAPPED #2 EGT CONNECTORS W/ #4.",c_13,cylinder compression low compression
1120892,2013-03-21 06:51:00,2013-04-03 12:43:00,N563ND,8187.1,7230.0,NO COMPRESSION ON #4 CYLINDER.,2013-03-22,"RAN UP A/C 2ND TIME, COMPRESSIONS ABOUT 20 PSI.",c_13,cylinder compression low compression
1120917,2013-03-21 14:53:00,2013-03-23 09:49:00,N517ND,9065.5,7230.0,CYL #1 EXT VALVE IS STICKING (40/80).,2013-03-21,ATTEMPTED TO STAKE VALVE BUT COMPRESSION REMAINS AT 40/80.,c_13,cylinder compression low compression
