workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1118171,2012-12-11 06:54:00,2012-12-18 12:42:00,N550ND,7664.400000000001,7230.0,"ENG BAFFLING CRACKED, R/H SIDE, ABOVE #1 CYLINDER.",2012-12-17,CLEANED UP EDGES & INSTALLED.,c_14,cylinder crack failure
1124445,2013-07-03 15:05:00,2013-07-03 10:01:00,N529ND,12947.8,7810.0,EXHAUST STACK CYL #1 CRACKED.,2013-07-03,REMOVED & REPLACED EXHAUST STACK CYL #1.,c_14,cylinder crack failure
1144674,2015-06-05 06:27:00,2015-06-05 11:09:00,N516ND,11174.1,7820.0,#1 CYL STACK CRACKED.,2015-06-05,REMOVED & REPLACED STACK.,c_14,cylinder crack failure
1157922,2016-10-08 19:21:00,2016-10-09 13:41:00,N508ND,12108.0,3240.0,"WHILE TAXIING, L/H BRAKE PEDAL WENT TO FLOOR & BRAKE STOPPED WORKING. ON POST FLIGHT, FOUND L/H BRAKE CALIPER WAS LOOSE.",2016-10-08,"INSPECTED, FOUND NO DEFECTS W/ L/H BRAKE CALIPER. WAS ABLE TO DUPLICATE L/H MASTER CYL FAILURE ONCE.",c_14,cylinder crack failure
1160192,2017-01-10 13:40:00,2017-01-10 11:02:00,N695ND,4734.5,7230.0,#1 CYLINDER ON R/H ENGINE IS CRACKED.,2017-01-10,OPS & LEAK CK GOOD.,c_14,cylinder crack failure
1160192,2017-01-10 13:40:00,2017-01-10 11:02:00,N695ND,4734.5,7230.0,#1 CYLINDER ON R/H ENGINE IS CRACKED.,2017-01-10,REMOVED CYLINDER ASSY. REPLACED W/ NEW CYLINDER ASSY IAW LYCOMING OVERHAUL MANUAL. SERVICED ENGINE W/ MINERAL OIL (OLD CYL WILL BE SENT IN FOR WARRANTY).,c_14,cylinder crack failure
1160372,2017-01-16 20:45:00,2017-01-19 13:04:00,N689ND,6545.0,7230.0,R/H ENGINE RUNNING ROUGH. DURING RUN UP ENGINE WAS VIOLENTLY SHAKING. RAN FOULED PLUG & COULD NOT GET ENGINE RPM ABOVE 2230.,2017-01-16,CONFIRMED DISCREPANCY. INSPECTED R/H ENGINE & FOUND #3 CYL CRACKED. REMOVED UPPER SPARK PLUG ON CYLINDERS.,c_14,cylinder crack failure
1160498,2017-01-19 13:52:00,2017-01-21 13:08:00,N654ND,5963.4,7230.0,#1 CYLINDER CRACKED.,2017-01-20,INSTALLED NEW #1 CYL IAW LYCOMING OVERHAUL MANUAL.,c_14,cylinder crack failure
1160498,2017-01-19 13:52:00,2017-01-21 13:08:00,N654ND,5963.4,7230.0,#1 CYLINDER CRACKED.,2017-01-21,LEAK & OPS CK GOOD.,c_14,cylinder crack failure
1161737,2017-03-03 06:33:00,2017-03-23 10:18:00,N653ND,6864.299999999999,7234.0,#1 CYL CRACKED.,2017-03-23,SEE W/O #1162266 FOR ENGINE REPLACEMENT.,c_14,cylinder crack failure
1163287,2017-04-25 13:27:00,2017-04-28 14:23:00,N557ND,14701.6,7234.0,#2 CYLINDER CRACKED.,2017-04-27,"REMOVED #2, 3, 4 CYLINDERS & BEGAN REPLACING W/ NEW CYLINDERS IAW LYCOMING OVERHAUL MANUAL. TORQUED CYLINDER BASE NUTS. BEGAN REASSEMBLY.",c_14,cylinder crack failure
1163287,2017-04-25 13:27:00,2017-04-28 14:23:00,N557ND,14701.6,7234.0,#2 CYLINDER CRACKED.,2017-04-28,"FINISHED REASSEMBLY OF CYLINDERS 2, 3, 4. DRY TAPPET CLEARANCE CK GOOD AFTER REPLACING #4 EXHAUST PUSH ROD W/ LONGER PUSH ROD, FOR CLEARANCE. TURNED IN P/N 15F19957-29 TO PARTS AS SERVICEABLE. SERVICED ENG W/ MINERAL OIL. RAN UP A/C, OPS & LEAK CK GOOD.",c_14,cylinder crack failure
1163287,2017-04-25 13:27:00,2017-04-28 14:23:00,N557ND,14701.6,7234.0,#2 CYLINDER CRACKED.,2017-04-28,MAINTENANCE FLIGHT REQUIRED - SEE W/O #1163378.,c_14,cylinder crack failure
1163326,2017-04-27 13:31:00,2017-05-02 14:04:00,N688ND,6850.5,7234.0,R/H ENG #3 CYL CRACKED BY LWR SPARK PLUG.,2017-04-28,"REMOVED EXHAUST & STARTED REMOVAL OF BAFFLES, O/B BAFFLES REMOVED.",c_14,cylinder crack failure
1163326,2017-04-27 13:31:00,2017-05-02 14:04:00,N688ND,6850.5,7234.0,R/H ENG #3 CYL CRACKED BY LWR SPARK PLUG.,2017-05-01,"REMOVED CYL #2, 3, 4; REPLACED W/ NEW CYLINDERS. BEGAN INSTALLATION OF BAFFLES, INTAKES & MAINFOLD PRESSURE ON L/H SIDE OF ENGINE. DRY TAPPET CLEARANCE CK ON CYL 2 & 4 CK GOOD. INSTALLED ROCKER COVERS W/ NEW GASKETS & NEW INTAKE GASKETS.",c_14,cylinder crack failure
