workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1117123,2012-11-05 15:37:00,2012-11-06 11:02:00,N522ND,10888.8,7200.0,"#2 CYL ""MISSING"" ON RUN UP (RUNS ROUGH).",2012-11-06,INSPECTED & FOUND #2 EXHAUST VALVE TIGHT. PERFORMED CLEANING IAW SI 1425A PART III. A/C NEED RUN FOR OPS & LEAK CK.,c_15,exhaust valve stuck valve
1117737,2012-11-26 12:58:00,2012-11-27 14:43:00,N563ND,7558.3,7410.0,BAD MAG DROP.,2012-11-26,"RAN A/C, SUSPECT #2 & 4 STUCK VALVE.",c_15,exhaust valve stuck valve
1117850,2012-11-29 10:36:00,2012-11-30 14:01:00,N545ND,7506.5,7230.0,#2 CYLINDER HAS A STUCK VALVE.,2012-11-30,"CHECKED VALVE GUIDE CLEARANCE, CHECK OK. CLEANED SPARK PLUGS, BORESCOPED CYLINDER, CHECK GOOD. REASSEMBLED, RAN A/C, OPS CHECK GOOD. LEAK CHECK GOOD.",c_15,exhaust valve stuck valve
1125152,2013-07-29 15:13:00,2013-07-29 10:33:00,N517ND,10148.2,7230.0,#3 CYLINDER EXHAUST VALVE PUSH ROD TUBE APPEARS TO BE LEAKING.,2013-07-29,CLEANED AREA.,c_15,exhaust valve stuck valve
1125152,2013-07-29 15:13:00,2013-07-29 10:33:00,N517ND,10148.2,7230.0,#3 CYLINDER EXHAUST VALVE PUSH ROD TUBE APPEARS TO BE LEAKING.,2013-07-29,LEAK CHECK GOOD.,c_15,exhaust valve stuck valve
1126025,2013-08-29 07:44:00,2013-09-12 14:34:00,N633ND,867.5999999999999,7230.0,"#4 CYLINDER DEAD ON START UP, NO CHT OR EGT INDICATIONS.",2013-09-12,REAMED EXHAUST VALVE GUIDES ON ALL 4 CYLINDERS. CLEANED & GAPPED SPARK PLUGS. PERFORMED POST MAINTENANCE RUN. ADJUST FUEL CONTROL.,c_15,exhaust valve stuck valve
1126213,2013-09-04 10:00:00,2013-09-19 14:58:00,N602ND,1407.0,7230.0,#3 CYLINDER DROPPED OFF LINE.,2013-09-19,"REAMED EXHAUST VALVE GUIDES, ALL 4 CYLINDERS. CLEANED & ROTATED SPARK PLUGS. ADJUSTED FUEL CONTROL. PERFORMED POST MAINTENANCE RUN.",c_15,exhaust valve stuck valve
1126427,2013-09-11 06:54:00,2013-09-13 14:45:00,N568ND,8225.1,7100.0,INSPECTED #1 CYL & FOUND EXHAUST VALVE BURNT.,2013-09-11,"DISCONNECTED & REMOVED STARTER. REMOVED MUFFLER, #1 & 3 EXHAUST STACKS. REMOVED #1 INTAKE. REMOVED #1 CYL ROCKER COVER. REPOSITIONED FWD BAFFLE TO ALLOW #1 CYL REMOVAL. REMOVED #1 CYL & #1 PISTON.",c_15,exhaust valve stuck valve
1126427,2013-09-11 06:54:00,2013-09-13 14:45:00,N568ND,8225.1,7100.0,INSPECTED #1 CYL & FOUND EXHAUST VALVE BURNT.,2013-09-12,INSTALLED NEW CYLINDER & PISTION ASSY. REINSTALLED MUFFLER & NEW EXHAUST GASKETS. REINSTALLED #1 INTAKE USING NEW GASKET. RESECURED FWD BAFFLE. REINSTALLED #1 ROCKER COVER. REINSTALLED ALTERNATOR. SEE PD #8 FOR CORRECTIVE ACTION.,c_15,exhaust valve stuck valve
1126427,2013-09-11 06:54:00,2013-09-13 14:45:00,N568ND,8225.1,7100.0,INSPECTED #1 CYL & FOUND EXHAUST VALVE BURNT.,2013-09-12,REINSTALLED #1 OIL RETURN LINE. SEE PD #10 FOR CORRECTIVE ACTION. SERVICED ENGINE W/ MINERAL OIL.,c_15,exhaust valve stuck valve
1127561,2013-10-17 15:07:00,2013-10-21 11:04:00,N507ND,7767.8,7710.0,"DURING CRUISE, ENGINE BECAME INCREDIBLY ROUGH. ENGINE CONTINUED TO RUN ROUGH CAUSING A/C TO SHAKE & VIBRATE.",2013-10-18,REMOVED #2 CYL. FOUND #2 EXHAUST VALVE & GUIDE GALLED. STARTED INSTALLING SERVICEABLE CYLINDER. TORQUED BASE FLANGE.,c_15,exhaust valve stuck valve
1129301,2013-12-12 14:48:00,2013-12-12 12:44:00,N569ND,7242.6,2140.0,CABIN HEAT VALVE STICKY.,2013-12-12,"LUBRICATED VALVE, OPS CK GOOD.",c_15,exhaust valve stuck valve
1129842,2014-01-08 14:52:00,2014-01-15 14:13:00,N575ND,8345.7,7200.0,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTLE ADVANCED TO RECOVER. ENGINE BEGAN RUNNING VERY ROUGH, ONLY PARTIAL POWER WAS ABLE TO BE ATTAINED.",2014-01-09,"INSPECTED, FOUND EXHAUST VALVE CONTACTED PISTON. BEGAN REMOVING COMPONENTS FOR CYLINDER CHANGE.",c_15,exhaust valve stuck valve
1129842,2014-01-08 14:52:00,2014-01-15 14:13:00,N575ND,8345.7,7200.0,"PERFORMING GROUND REF MAN, THROTTLE WAS AT 1600 RPM, THROTTLE ADVANCED TO RECOVER. ENGINE BEGAN RUNNING VERY ROUGH, ONLY PARTIAL POWER WAS ABLE TO BE ATTAINED.",2014-01-14,"REAMED EXHAUST VALVE GUIDES ON #1, 2 & 4 CYLINDERS IAW LYCOMING SI 1425 & LYCOMING OVERHAUL MANUAL. REINSTALLED EXHAUST SYSTEM, BAFFLES & OIL RETURN LINES THAT WERE REMOVED FOR ACCESS. SERVICED SUMP W/ MINERAL OIL.",c_15,exhaust valve stuck valve
1133125,2014-04-22 14:25:00,2014-04-23 13:52:00,N546ND,9911.1,7200.0,"DURING RUN UP, RPM WOULD NOT INCREASE PAST 1560, REGARDLESS OF THROTTLE POSITION. ALSO WOULD MAKE ENGINE VIBRATE ACCOMPANIED W/ LOUD POPPING SOUND FROM EXHAUST.",2014-04-23,"REMOVED ROCKER COVERS, CK'ED EXHAUST VALVES FOR BINDING, VALVES MOVED FREELY. REASSEMBLED ENGINE, CK'ED SPARK PLUGS & FUEL NOZZLES - CK GOOD. ENGINE CONTROL TRAVELS CK'ED OK.",c_15,exhaust valve stuck valve
1133788,2014-05-13 13:44:00,2014-05-15 10:44:00,N521ND,10199.699999999999,2140.0,CABIN HEAT VALVE SPRING DETACHED FROM VALVE ARM.,2014-05-13,REATTACHED CABIN HEAT VALVE SPRING.,c_15,exhaust valve stuck valve
1135323,2014-07-08 11:07:00,2014-07-16 13:15:00,N633ND,2927.1000000000004,7200.0,"ROUGH ENGINE, SUSPECT STICKING VALVE.",2014-07-16,"REAMED EXHAUST GUIDES ON CYL #1, 2, 4 (#3 WAS REAMED @ 838.4 MX HRS).",c_15,exhaust valve stuck valve
1136105,2014-08-04 14:56:00,2014-08-19 13:41:00,N603ND,3885.8999999999996,7200.0,ENGINE ROUGHNESS DURING RECOVERY OF SIMULATED ENGINE FAILURE.,2014-08-19,BORESCOPED #2 CYL & INSPECTED VALVE & PUSH ROD AFTER STUCK VALVE IN FLIGHT. REAMED ALL 4 EXHAUST GUIDES. ADJUSTED FUEL CONTROL MIXTURE.,c_15,exhaust valve stuck valve
1136292,2014-08-12 11:03:00,2014-08-23 09:37:00,N606ND,3244.5,7230.0,REAM EX VALVE GUIDES (ALL).,2014-08-23,REAMED.,c_15,exhaust valve stuck valve
1137792,2014-10-02 06:02:00,2014-10-02 10:52:00,N568ND,11006.1,2140.0,HEAT VALVE STICKY.,2014-10-02,"LUBRICATED HEAT VALVE CABLE, OPS CK GOOD.",c_15,exhaust valve stuck valve
1142784,2015-03-27 06:23:00,2015-04-06 10:26:00,N603ND,5697.0,7200.0,ROUGH ENG.,2015-04-06,"#4 EXHAUST VALVE STICKING. REAMED ALL EXHAUST GUIDES TO .4995, REASSEMBLED & CK'ED OPERATION.",c_15,exhaust valve stuck valve
1143971,2015-05-09 13:31:00,2015-05-20 10:14:00,N602ND,5888.700000000001,7230.0,#2 CYL EXHAUST VALVE STUCK OPEN.,2015-05-20,"REPLACED #2 CYL ASSY W/ REPAIRED ASSY. REAMED #1, 3, 4 EXHAUST GUIDES. CLEANED & TESTED SPARK PLUGS.",c_15,exhaust valve stuck valve
1144090,2015-05-14 07:06:00,2015-05-26 10:33:00,N603ND,6104.4,7230.0,VALVE GUIDE CARBON BUILD UP CK DUE.,2015-05-26,"CK'ED ALL EXHAUST VALVES FOR CARBON BUILD UP RESISTANCE, NONE NOTED.",c_15,exhaust valve stuck valve
1144156,2015-05-18 05:53:00,2015-05-26 10:20:00,N633ND,5432.700000000001,7230.0,ROUGH ENGINE ON START UP.,2015-05-26,"CK'ED DATA; FOUND #4 CYL COLD, BORESCOPED, FOUND EXHAUST VALVE STRIKE ON PISTON. REPLACED #4 CYL ASSY W/ REPAIRED UNIT.",c_15,exhaust valve stuck valve
1144174,2015-05-18 07:17:00,2015-06-03 12:34:00,N634ND,5396.1,7230.0,EXHAUST GUIDE CARBON CK DUE.,2015-06-03,"CK'ED EXHAUST VALVES FOR CARBON BUILD UP, NONE NOTED.",c_15,exhaust valve stuck valve
1144249,2015-05-20 08:58:00,2015-05-26 09:36:00,N606ND,5538.299999999999,7230.0,"AFTER ENGINE START, ENGINE RUNNING ROUGH. CK'ED CYL #4, CYL WAS AT 400* WHILE 1-3 WERE AT 1200*. IMMEDIATELY SHUT DOWN.",2015-05-26,"REAMED ALL EXHAUST VALVE GUIDES TO .4995"".",c_15,exhaust valve stuck valve
1144543,2015-05-31 10:33:00,2015-06-09 13:45:00,N543ND,13133.5,7230.0,EXHAUST GUIDE CARBON CK DUE.,2015-06-09,"CK'ED EXHAUST VALVE GUIDES FOR CARBON, NONE NOTED.",c_15,exhaust valve stuck valve
1145582,2015-07-07 16:29:00,2015-07-09 00:00:00,N634ND,5781.6,7220.0,CARBON CHECK ON EXHAUST VALVES REQUIRED,2015-07-08,"COMPLETED CARBON CHECK, NO DEFECTS NOTED",c_15,exhaust valve stuck valve
1145945,2015-07-22 13:59:00,2015-07-25 10:33:00,N510ND,9482.3,7230.0,CYL #3 EXHAUST VALVE BURNT,2015-07-23,"REPLACED CYLINDER WITH REPAIRED CYLINDER ASSY. ""PISTON, WRIST PIN, CYLINDER, VALVES""",c_15,exhaust valve stuck valve
1147039,2015-09-05 07:12:00,2015-11-10 12:46:00,N633ND,6130.799999999999,7220.0,#4 CYLINDER BURNT EXHAUST VALVE,2015-09-08,REPLACED CYLINDER,c_15,exhaust valve stuck valve
1147144,2015-09-09 10:36:00,2015-09-30 13:04:00,N634ND,6137.4,7230.0,VALVE GUIDE RESISTANCE CHECK,2015-09-09,CHECKED EXHAUST VALVE FOR FREEDOM OF MOVEMENT NO DEFECTS NOTED,c_15,exhaust valve stuck valve
1147162,2015-09-09 18:31:00,2015-09-09 14:38:00,N545ND,14813.8,7100.0,ENGINE ROUGHNESS/MISSING AT ALL RPMS.,2015-09-09,"REINSTALLED L/H MAG. INSPECTED LEADS, NO DEFECTS NOTED. REMOVED ROCKER COVERS, FOUND CYL #2, 3 & 4 EXHAUST ROCKER ARMS SOOTED. CYL #4 EXHAUST VALVE WAS CK'ED FOR SMOOTHNESS OF TRAVEL, FOUND GOOD & REASSEMBLED.",c_15,exhaust valve stuck valve
