workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1116145,2012-10-08 12:53:00,2012-10-08 10:15:00,N563ND,7191.7,3400.0,"DURING FLIGHT, ADVISORY CAME ON, CARBON MONOXIDE DETECTOR INOPERATIVE.",2012-10-08,RAN A/C POWER FOR 2 HOURS. SHOOK WING & WIGGLED WIRING AT CO DETECTOR. COULD NOT DUPLICATE DISCREPANCY.,c_19,carburetor carb
1116915,2012-10-30 12:06:00,2012-10-30 14:28:00,N537ND,7002.299999999999,2450.0,"MULTIPLE ALERTS: FAILED PATH, GMA1 FAIL, CO DET FAIL, XPDR 1 FAIL, XTALK ERROR, TRAFFIC FAIL, AHRS 1 GPS FAIL.",2012-10-30,"TESTED, INSPECTED.",c_19,carburetor carb
1118171,2012-12-11 06:54:00,2012-12-18 12:42:00,N550ND,7664.400000000001,7200.0,ENG CHANGE DUE.,2012-12-14,"ROUTED WIRES & ING HARNESSES. INSTALLED ENG HOSES, LINES, CARB CONTROL CABLES & ADJUSTED. TORQUED ENG MOUNTS. INSTALLED EXHAUST, ALT, VAC PUMP & RIGGED FUEL SERVO.",c_19,carburetor carb
1118859,2013-01-16 11:52:00,2013-01-16 11:10:00,N511ND,7280.3,3100.0,HIGH CARBON MONOXIDE LEVEL ADVISORY ILLUMINATED & REMAINED ILLUMINATED AFTER ENGINE START.,2013-01-16,"RAN A/C W/ HANDHELD CARBON MONOXIDE INDICATOR. FOUND SYSTEM OPERATING NORMAL. INSPECTED EXHAUST SYSTEM & HEATING SYSTEM, FOUND NO DEFECTS. OPS CHECK GOOD.",c_19,carburetor carb
1120409,2013-03-05 18:00:00,2013-03-05 13:32:00,N511ND,7603.7,3120.0,"CO LEVEL HIGH ANNUNCIATOR WENT OFF SHORTLY AFTER ENGINE START. RECYCLED AVIONICS, OPENED WINDOWS & CO LEVEL HIGH STILL WENT OFF.",2013-03-05,RAN A/C W/ HANDHELD CARBON MONOXIDE DETECTOR & FOUND SYSTEM OPERATING NORMAL. NO INDICATION NOTED. INSPECTED HEATER SYSTEM & FOUND NO DEFECTS.,c_19,carburetor carb
1121412,2013-04-04 23:12:00,2013-04-04 13:37:00,N525ND,6281.0,3400.0,SD CARB MISSING IN MFD.,2013-04-04,FORMATTED & INSTALLED SD CARD.,c_19,carburetor carb
1121559,2013-04-09 22:14:00,2013-04-09 12:53:00,N515ND,8702.2,3100.0,HIGH CO ILLUMINATED & EXTINGUISHED AFTER SOME TIME.,2013-04-09,"RAN A/C USING CALIBRATED CO DETECTOR, NO CARBON MONOXIDE NOTED. NO INDICATION OF CARBON MONOXIDE DETECTION ON A/C MONITOR.",c_19,carburetor carb
1121979,2013-04-24 07:59:00,2013-04-24 10:49:00,N568ND,7312.799999999999,3400.0,PFD ADVISORY: CARBON MONOXIDE DETECTOR INOP.,2013-04-24,RELOADED G1000 SOFTWARE VERSION 563.26 & COMPLETED CONFIG. CHECKS GOOD.,c_19,carburetor carb
1122750,2013-05-15 22:03:00,2013-05-15 14:15:00,N559ND,12569.400000000001,3400.0,CARBON MONOXIDE DETECTOR FAIL MESSAGE IN FLIGHT.,2013-05-15,RELOADED G1000 SOFTWARE VERSION 563.26 & COMPLETED CONFIG PROCEDURES. OPS CHECK GOOD.,c_19,carburetor carb
1123054,2013-05-23 21:22:00,2013-05-23 10:33:00,N571ND,8229.6,3100.0,CO DET FAIL MESSAGE IN FLIGHT.,2013-05-23,"RELOADED SOFTWARE 563.26 & CONFIGURED. TESTED CO DET, CHECKS GOOD.",c_19,carburetor carb
1124039,2013-06-21 20:44:00,2013-06-21 15:27:00,N547ND,7701.8,3400.0,CARBON CO DETECTOR FAILED MESSAGE.,2013-06-21,"INSPECTED CO DETECTOR, RELOADED G1000 SOFTWARE VERSION 563.26 & CONFIGURED SYSTEM. CHECKS GOOD.",c_19,carburetor carb
1126424,2013-09-10 22:39:00,2013-09-10 14:16:00,N565ND,9290.6,2100.0,"ADVISORY CAME ON SAYING ""CO DET FAIL"", CARBON MONOXIDE DETECTOR IS INOP.",2013-09-10,"INSPECTED A/C & FOUND AVIONICS MASTER SWITCH LOOSE IN HOLDER. REINSTALLED SWITCH, RAN A/C, OPS CK GOOD ON CO DETECTOR. COULD NOT DUPLICATE PROBLEM.",c_19,carburetor carb
1126503,2013-09-12 21:26:00,2013-09-12 11:42:00,N515ND,10029.4,3400.0,CO DET FAIL MESSAGE.,2013-09-12,"RELOADED G1000 SOFTWARE VERSION 563.26, TESTED & CONFIGURED. CHECKS GOOD.",c_19,carburetor carb
1132407,2014-03-28 12:20:00,2014-03-28 10:06:00,N563ND,10691.5,2560.0,CARBON MONOXIDE DETECTOR INOP ALERT APPEARED DURING FLIGHT.,2014-03-28,"INSPECTED CO DETECTOR INSTALLATION & WIRING, NO DEFECTS NOTED. CO DETECTOR STATUS PAGE CHECKS OK.",c_19,carburetor carb
1133139,2014-04-22 20:01:00,2014-04-30 10:49:00,N548ND,9040.0,7800.0,"CARBON MONOXIDE INDICATION (@ BEMIDJI, MN).",2014-04-30,"FOR BILLING PURPOSES ONLY, WORK PERFORMED BY: BEMIDJI AVIATION. SEE ATTACHED LOG ENTRY FOR DETAILS & INVOICE #1060 DATED 4/23/14.",c_19,carburetor carb
1134208,2014-05-28 05:58:00,2014-05-28 13:27:00,N565ND,10941.5,2140.0,CO ALERT WENT OFF A TOTAL OF 4 TIMES DURING FLIGHT.,2014-05-28,"INSPECTED EXHAUST SYSTEM, CABIN HEAT SYSTEM. RAN A/C W/ CARBON MONOXIDE DETECTOR. INSPECTED CO DETECTOR. NO DEFECTS NOTED.",c_19,carburetor carb
1136508,2014-08-22 07:30:00,2014-09-02 15:06:00,N635ND,2884.5,7230.0,REAM EX VALVE GUIDES.,2014-09-02,"REAM .4995, #1: NO RES, MIN CARB. #2: MIN RES, MOD CARB. #3: NO RES, MIN CARB. #4: NO RES, MIN CARB.",c_19,carburetor carb
1136528,2014-08-23 10:04:00,2014-09-04 15:24:00,N634ND,3215.3999999999996,7230.0,EX VALVE GUIDE REAM.,2014-09-04,"REAM .4995""; #1-NO RES, MIN CARB. #2-HEAVY RES, EXCESSIVE CARB. #3-NO RES, MIN CARB. #4-NO RES, MIN CARB.",c_19,carburetor carb
