workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1116330,2012-10-12 15:06:00,2012-10-12 13:52:00,N565ND,6763.4,7230.0,R/H BOTTOM BAFFLE WIRE SPRING IS BROKEN.,2012-10-12,REMOVED & REPLACED BAFFLE & WIRE SPRING W/ NEW.,c_10,baffle spring
1116513,2012-10-17 19:43:00,2012-10-19 14:36:00,N568ND,6192.3,7910.0,#3 OIL RETURN TUBE CHAFED BY BAFFLE SPRING.,2012-10-18,REPLACED OIL DRAIN TUBE W/ NEW PART. LEAK CHECK REQ.,c_10,baffle spring
1116513,2012-10-17 19:43:00,2012-10-19 14:36:00,N568ND,6192.3,7910.0,#3 OIL RETURN TUBE CHAFED BY BAFFLE SPRING.,2012-10-19,LEAK CHECK GOOD.,c_10,baffle spring
1118970,2013-01-19 08:35:00,2013-01-20 13:44:00,N567ND,5157.3,7230.0,CYL #1/3 BAFFLE SPRING BROKEN.,2013-01-19,REPLACED #1/3 BAFFLE SPRING.,c_10,baffle spring
1119647,2013-02-06 14:49:00,2013-02-06 14:29:00,N568ND,6780.3,7230.0,R/H BAFFLE SPRING BROKEN.,2013-02-06,REMOVED & REPLACED BAFFLE SPRING W/ NEW.,c_10,baffle spring
1120535,2013-03-09 15:10:00,2013-03-10 13:59:00,N558ND,8072.9,7230.0,R/H BAFFLE SPRING BROKEN.,2013-03-10,REMOVED & REPLACED BAFFLE SPRING W/ NEW.,c_10,baffle spring
1120608,2013-03-11 14:32:00,2013-03-11 10:27:00,N550ND,7422.099999999999,7230.0,R/H BAFFLE SPRING BROKEN.,2013-03-11,REMOVED & REPLACED BAFFLE SPRING W/ NEW.,c_10,baffle spring
1121994,2013-04-24 14:41:00,2013-04-24 11:12:00,N551ND,8989.099999999999,7230.0,L/H BAFFLE SPRING IS BROKEN.,2013-04-24,REMOVED & REPLACED BAFFLE SPRING W/ NEW.,c_10,baffle spring
1123043,2013-05-23 14:57:00,2013-05-23 12:59:00,N551ND,9282.2,7230.0,L/H INNER BAFFLE SPRING IS BROKEN.,2013-05-23,REMOVED & REPLACED BAFFLE SPRING W/ NEW.,c_10,baffle spring
1123129,2013-05-27 08:58:00,2013-05-27 13:27:00,N570ND,8334.8,7230.0,#2 & 4 BAFFLE OUTER TIE & SPRING BROKEN.,2013-05-27,INSTALLED NEW OUTER BAFFLE TIE.,c_10,baffle spring
