workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1115337,2012-09-14 21:22:00,2012-09-15 14:23:00,N529ND,10657.599999999999,7230.0,L/H BOTTOM BAFFLE WIRE HOLDER IS BROKEN.,2012-09-15,REMOVED & REPLACED LOWER L/H BAFFLE TIE ROD.,c_11,baffle tie rod
1116010,2012-10-02 10:35:00,2012-10-02 16:04:00,N575ND,5094.3,7230.0,R/H INNER CYL BAFFLE TIE ROD IS INSTALLED INCORRECTLY.,2012-10-02,TIE ROD BROKE WHILE REPOSITIONING. REMOVED & REPLACED ROD.,c_11,baffle tie rod
1120445,2013-03-06 20:07:00,2013-03-06 13:31:00,N563ND,8062.3,7230.0,L/H BAFFLE O/B TIE ROD IS BROKEN.,2013-03-06,REMOVED & REPLACED L/H BAFFLE TIE ROD.,c_11,baffle tie rod
1121386,2013-04-04 06:44:00,2013-04-04 13:45:00,N530ND,8947.6,7230.0,L/H O/B LOWER BAFFLE TIE ROD BROKEN.,2013-04-04,REMOVED & REPLACED TIE ROD.,c_11,baffle tie rod
1126427,2013-09-11 06:54:00,2013-09-13 14:45:00,N568ND,8225.1,7230.0,R/H BAFFLE TIE ROD BROKEN.,2013-09-12,REMOVED & REPLACED BAFFLE TIE ROD.,c_11,baffle tie rod
1128559,2013-11-18 17:29:00,2013-11-18 13:59:00,N573ND,9745.3,7230.0,L/H BAFFLE TIE BROKEN.,2013-11-18,INSTALLED NEW BAFFLE TIE.,c_11,baffle tie rod
1132291,2014-03-25 14:42:00,2014-04-09 14:53:00,N573ND,10395.400000000001,7230.0,L/H O/B BAFFLE TIE BROKEN.,2014-03-26,REMOVED & REPLACED BAFFLE TIE.,c_11,baffle tie rod
1134446,2014-06-04 10:16:00,2014-06-05 11:08:00,N529ND,15251.2,7230.0,ENGINE BAFFLE TIE ROD BROKEN.,2014-06-04,REMOVED & REPLACED ENGINE BAFFLE TIE ROD.,c_11,baffle tie rod
1137742,2014-09-30 13:34:00,2014-10-01 11:10:00,N564ND,12082.9,7230.0,BOTTOM R/H BAFFLE TIE DOWN UNSECURED FROM BAFFLE.,2014-10-01,INSTALLED NEW TIE ROD.,c_11,baffle tie rod
1138842,2014-11-06 06:10:00,2014-11-06 14:00:00,N526ND,12563.8,7230.0,R/H BAFFLE TIE ROD IS BROKEN.,2014-11-06,REMOVED & REPLACED R/H BAFFLE TIE ROD.,c_11,baffle tie rod
1138851,2014-11-06 13:37:00,2014-11-09 12:54:00,N563ND,12229.7,7230.0,BAFFLE TIE WIRE INSTALLED WRONG ON R/H OF ENG.,2014-11-08,REMOVED & REPLACED R/H BAFFLE TIE WIRE.,c_11,baffle tie rod
1140026,2014-12-29 08:55:00,2015-01-14 10:09:00,N528ND,12718.0,561.0,BAFFLE TIE ROD MISSING UNDER #2 & 4 CYLINDERS.,2015-01-14,INSTALLED BAFFLE ROD.,c_11,baffle tie rod
1145452,2015-07-02 06:18:00,2015-07-02 11:24:00,N573ND,12883.3,561.0,LEFT BAFFLE INNER TIE WIRE MISROUTED.,2015-07-02,REROUTED BAFFLE TIE ROD.,c_11,baffle tie rod
1146624,2015-08-19 05:48:00,2015-08-21 12:43:00,N525ND,12575.3,7230.0,L/H BAFFLE TIE RODS BROKEN.,2015-08-19,INSTALLED 2 NEW TIE RODS.,c_11,baffle tie rod
1147058,2015-09-07 14:17:00,2015-09-11 10:18:00,N562ND,7278.0,7110.0,BOTH LEFT BAFFLE TIE WIRES NOT ATTACHED.,2015-09-11,INSTALLED TIE RODS.,c_11,baffle tie rod
1147628,2015-09-23 13:39:00,2015-09-25 12:50:00,N556ND,14554.5,561.0,BAFFLE TIE WIRES NOT SECURED.,2015-09-24,RESECURED BAFFLE TIES.,c_11,baffle tie rod
1147884,2015-10-01 16:55:00,2015-10-09 13:48:00,N561ND,10999.199999999999,7230.0,2 BAFFLE TIE RODS NEED TO BE REPLACED.,2015-10-09,REPLACED TIE RODS.,c_11,baffle tie rod
1148732,2015-11-02 06:09:00,2015-11-03 14:03:00,N520ND,14960.0,7230.0,#3 BAFFLE TIE ROD BROKEN.,2015-11-03,REPLACED TIE ROD.,c_11,baffle tie rod
1149110,2015-11-14 14:37:00,2015-11-16 10:05:00,N633ND,6530.400000000001,7230.0,LH BAFFLE TIE ROD BROKEN,2015-11-16,REPLACED TIE ROD,c_11,baffle tie rod
1149110,2015-11-14 14:37:00,2015-11-16 10:05:00,N633ND,6530.400000000001,7230.0,RH BAFFLE TIE ROD BROKEN,2015-11-16,REPLACED TIE ROD,c_11,baffle tie rod
1149492,2015-12-01 06:30:00,2015-12-03 11:25:00,N551ND,13805.7,7230.0,2 BAFFLE TIE RODS BROKEN.,2015-12-02,REPLACED TIE RODS.,c_11,baffle tie rod
1150745,2016-02-01 12:49:00,2016-02-01 14:01:00,N566ND,19010.9,7230.0,R/H BAFFLE TIE BROKEN.,2016-02-01,REMOVED & REPLACED BAFFLE TIE.,c_11,baffle tie rod
1153079,2016-04-20 13:31:00,2016-04-20 11:11:00,N654ND,3931.2000000000003,7230.0,R/H BAFFLE TIE BROKEN.,2016-04-20,INSTALLED NEW BAFFLE TIE.,c_11,baffle tie rod
1155109,2016-06-29 05:58:00,2016-06-29 10:29:00,N524ND,15947.7,7230.0,L/H O/B BAFFLE TIE ROD BROKEN.,2016-06-29,REPLACED TIE ROD.,c_11,baffle tie rod
