workorder,date_time_opened,date_time_closed,registration,total_time,ata_code,problem,date,action,cluster,cluster_name
1112782,2012-07-07 13:05:00,2012-07-07 13:01:00,N556ND,7440.299999999999,7420.0,"DURING MAGNETO CHECK, RIGHT MAG DROPPED MORE THAN 250 RPM. LEANING PROCEDURE DID NOT WORK.",2012-07-07,"REMOVED SPARK PLUGS, CLEANED, REINSTALLED & TORQUED. POST RUN OPS CHECK GOOD.",c_30,magneto ignition mag drop
1113376,2012-07-21 11:29:00,2012-07-21 13:10:00,N537ND,6039.299999999999,7410.0,"ON RUN UP, DIFFERENCE BETWEEN 2 MAGNETOS WAS 80 RPM AT LOWEST, 100 RPM AT HIGHEST.",2012-07-21,"PERFORMED ENGINE RUN, LEANED MIXTURE TO CLEAN SPARK PLUGS. MAG DROP OPS CHECK GOOD.",c_30,magneto ignition mag drop
1113665,2012-07-30 18:52:00,2012-07-30 10:21:00,N537ND,6116.1,7410.0,EXCESSIVE MAG DROP ON L/H MAG.,2012-07-30,RAN A/C & TESTED MAG DROP IAW LYCOMING IO-360 OPS MANUAL SEC 3 PAR D. NO DEFECTS NOTED.,c_30,magneto ignition mag drop
1113814,2012-08-02 07:23:00,2012-08-02 14:41:00,N537ND,6149.400000000001,7400.0,BAD MAG CHECK.,2012-08-02,"PERFORMED MAG CHECK IAW LYCOMING OPS MAN, NOTING NO DISCREPS.",c_30,magneto ignition mag drop
1114776,2012-08-30 15:03:00,2012-08-30 15:05:00,N529ND,10533.099999999999,7410.0,L/H & R/H MAGS OUT OF TIME EXT.,2012-08-30,RETIMED MAGS TO ENG.,c_30,magneto ignition mag drop
1115675,2012-09-24 14:27:00,2012-09-24 15:15:00,N537ND,6626.400000000001,7410.0,BOTH MAGS OUT OF TIME.,2012-09-24,RETIMED BOTH MAGS TO ENGINE. LEAK CHECK GOOD.,c_30,magneto ignition mag drop
1115701,2012-09-24 23:00:00,2012-10-08 13:20:00,N559ND,6904.799999999999,7400.0,"A/C IN FARGO, ND W/ EXCESSIVE MAG DROP.",2012-09-25,"#2 CYLINDER SPARK PLUGS REMOVED, CLEANED, OPS CHECKED GOOD & INSTALLED. RUN UP & OPS CHECK GOOD.",c_30,magneto ignition mag drop
1115701,2012-09-24 23:00:00,2012-10-08 13:20:00,N559ND,6904.799999999999,7400.0,"A/C IN FARGO, ND W/ EXCESSIVE MAG DROP.",2012-09-25,"FOR BILLING PURPOSES ONLY, WORK PERFORMED BY: FARGO JET CENTER ON W/O #015608 & LOG ENTRY ATTACHED.",c_30,magneto ignition mag drop
1116041,2012-10-03 15:04:00,2012-10-04 11:38:00,N513ND,10535.9,7410.0,BOTH MAGS OUT OF TIME.,2012-10-03,TIMED BOTH MAGS TO ENGINE - SEE PD #10.,c_30,magneto ignition mag drop
1116041,2012-10-03 15:04:00,2012-10-04 11:38:00,N513ND,10535.9,7410.0,"LEFT MAG, INTERNAL TIMING HAS SHIFTED.",2012-10-04,"RAN A/C, OPS & LEAK CHECK GOOD.",c_30,magneto ignition mag drop
1116041,2012-10-03 15:04:00,2012-10-04 11:38:00,N513ND,10535.9,7410.0,"LEFT MAG, INTERNAL TIMING HAS SHIFTED.",2012-10-04,REMOVED & REPLACED L/H MAG W/ S/N 12080217.,c_30,magneto ignition mag drop
1116041,2012-10-03 15:04:00,2012-10-04 11:38:00,N513ND,10535.9,7410.0,"DURING POST INSP RUN MAG DROP, NO DROP ON L/H MAG & R/H MAG CUT OUT.",2012-10-04,OPS & LEAK CHECK GOOD.,c_30,magneto ignition mag drop
1116041,2012-10-03 15:04:00,2012-10-04 11:38:00,N513ND,10535.9,7410.0,"DURING POST INSP RUN MAG DROP, NO DROP ON L/H MAG & R/H MAG CUT OUT.",2012-10-04,REMOVED & REPLACED R/H MAG W/ S/N 12080215.,c_30,magneto ignition mag drop
1116042,2012-10-03 15:05:00,2012-10-03 14:28:00,N538ND,6137.0,7410.0,L/H & R/H MAGS ARE OUT OF TIME (EXT).,2012-10-03,OPS & LEAK CHECK GOOD.,c_30,magneto ignition mag drop
1116042,2012-10-03 15:05:00,2012-10-03 14:28:00,N538ND,6137.0,7410.0,L/H & R/H MAGS ARE OUT OF TIME (EXT).,2012-10-03,RETIMED BOTH MAGS TO 25 DEGREES BTC.,c_30,magneto ignition mag drop
1116068,2012-10-05 06:53:00,2012-10-05 10:25:00,N556ND,6581.6,7410.0,BOTH MAGS OUT OF TIME TO ENGINE.,2012-10-05,RETIMED BOTH MAGS.,c_30,magneto ignition mag drop
1116100,2012-10-06 13:14:00,2012-10-06 13:07:00,N560ND,2913.8999999999996,7420.0,"DURING RUN UP, RPM DROPPED 275 ON LEFT MAG. ATTEMPTED TO BURN OFF - NO RESULTS.",2012-10-06,"REMOVED, CLEANED & REINSTALLED SPARK PLUGS. OPS CHECK GOOD.",c_30,magneto ignition mag drop
